transaction_id,company_id,transaction_date,transaction_type,transaction_amount,transaction_currency
802031,5685,2023-11-22,Sell,2295807.07,EUR
137149,8110,2022-01-24,Buy,4721485.23,JPY
761569,8357,2024-03-02,Sell,708311.78,JPY
316444,1479,2023-02-11,Dividend,2279552.36,JPY
357604,9865,2024-02-02,Buy,746932.33,GBP
847025,2085,2023-11-04,Split,2570423.47,USD
739011,7510,2024-01-22,Dividend,2081879.25,EUR
900047,7166,2024-05-15,Dividend,3654210.66,GBP
757815,4243,2023-08-09,Dividend,2254801.65,JPY
848148,2426,2023-01-06,Split,4906328.35,USD
410480,1735,2024-03-25,Sell,4765073.6,JPY
974927,5853,2024-09-08,Split,186328.3,USD
456021,9903,2022-12-21,Dividend,4212569.46,USD
444976,1308,2022-05-27,Split,3855471.47,EUR
394620,1954,2023-11-10,Split,2466505.1,GBP
738661,8218,2024-02-23,Sell,596815.33,JPY
102929,4245,2023-07-10,Split,2547126.6,EUR
996984,6016,2022-02-23,Buy,874291.06,EUR
321974,2011,2023-01-13,Dividend,1358354.9,USD
995275,3828,2023-06-12,Split,2344512.48,USD
526608,4208,2024-02-28,Buy,2272508.3,JPY
773386,8267,2023-03-09,Buy,738293.21,JPY
160051,7917,2022-03-15,Buy,1573680.92,JPY
517900,1341,2022-06-24,Sell,4704685.57,GBP
958007,4091,2022-01-26,Dividend,3737392.71,GBP
521637,4399,2023-05-22,Sell,3956577.68,EUR
293785,2330,2022-05-09,Sell,240645.18,GBP
754212,2937,2023-12-07,Split,822652.71,USD
224094,7204,2024-02-09,Split,1137547.07,EUR
975239,1082,2021-10-13,Dividend,3125651.16,USD
258896,5192,2022-07-23,Sell,1815277.91,EUR
658797,6726,2022-10-26,Dividend,35958.95,USD
923414,1977,2023-11-18,Sell,723769.1,EUR
334532,5808,2024-06-30,Split,1899155.94,GBP
758437,3460,2022-02-07,Dividend,2589288.91,JPY
589861,4369,2024-07-19,Split,123309.22,USD
996002,5770,2022-10-07,Buy,4347475.52,JPY
170184,3194,2021-10-03,Dividend,3781781.14,USD
968546,2774,2022-02-06,Sell,2650681.79,JPY
853510,7231,2023-03-12,Dividend,3248185.92,EUR
301949,7011,2024-01-05,Dividend,2571088.9,EUR
226336,4237,2022-08-09,Buy,3294130.42,USD
451582,6284,2024-07-22,Sell,1742239.28,USD
525809,8800,2021-12-11,Sell,2783813.97,USD
649642,9804,2022-01-15,Buy,4619160.32,USD
431560,9042,2024-05-29,Dividend,1328005.29,EUR
390010,9694,2024-07-03,Sell,2979385.08,GBP
257514,7771,2023-09-10,Buy,1473455.45,EUR
923049,5957,2023-10-07,Dividend,3858835.08,GBP
570180,9915,2023-10-08,Dividend,4763138.85,USD
340087,4227,2022-05-01,Dividend,1738226.87,JPY
185821,3194,2022-07-18,Buy,403331.67,EUR
349326,9248,2023-08-19,Split,1933021.22,USD
649787,7303,2022-03-30,Buy,836720.11,JPY
462997,7239,2024-06-20,Sell,2708994.8,EUR
674968,5330,2024-07-09,Split,1565175.55,JPY
629703,3319,2021-10-18,Sell,4586565.23,JPY
100384,9442,2023-05-03,Dividend,1797635.98,JPY
945953,1785,2023-09-19,Dividend,774614.82,JPY
741632,7290,2023-08-16,Buy,829107.32,USD
344224,1948,2023-04-05,Dividend,1618249.94,JPY
931163,7231,2024-01-01,Buy,3381413.31,GBP
344441,1902,2021-12-08,Dividend,14600.07,GBP
921432,8987,2022-04-11,Dividend,1997053.2,GBP
240220,2210,2023-11-02,Buy,4208168.96,GBP
239242,3108,2023-05-26,Sell,4478288.98,JPY
688608,1977,2022-03-01,Dividend,4314598.64,JPY
603945,4091,2024-02-15,Dividend,95804.05,EUR
786282,9731,2023-01-01,Buy,925795.33,EUR
126252,9865,2023-08-18,Sell,703099.47,GBP
864703,9132,2023-06-13,Sell,1830939.83,EUR
136476,1902,2024-06-19,Sell,3845314.97,USD
370526,1750,2022-01-15,Split,1188638.58,GBP
121762,8483,2022-06-15,Buy,4626989.17,EUR
351366,1148,2022-06-24,Sell,4451104.03,GBP
649789,5328,2023-05-07,Buy,1053487.42,EUR
441688,5817,2022-11-28,Dividend,3286018.8,USD
403725,6917,2023-02-17,Dividend,4658332.43,EUR
375780,8968,2022-01-04,Split,60557.38,EUR
578924,1008,2022-06-19,Sell,4568777.16,EUR
724137,3116,2022-01-12,Split,1648340.01,JPY
815396,4100,2023-08-25,Split,1194727.71,JPY
243552,6352,2021-12-14,Split,4835921.06,JPY
246999,9248,2024-02-14,Dividend,2379409.45,USD
303173,7901,2024-08-25,Dividend,4407432.59,GBP
370087,1208,2022-12-28,Buy,4620313.83,JPY
300125,2711,2023-09-10,Buy,4678876.67,EUR
234400,7209,2024-05-31,Sell,1862261.78,EUR
729480,2982,2022-09-02,Buy,3186133.39,JPY
599123,4539,2024-03-25,Split,2768652.7,USD
824838,2426,2023-05-12,Sell,1640049.27,EUR
962579,8218,2023-08-16,Buy,2285277.51,USD
890380,7470,2021-12-29,Dividend,1245508.71,JPY
532583,8925,2021-10-13,Dividend,3921391.44,EUR
327406,6290,2023-09-04,Dividend,3589829.4,USD
152691,5853,2021-11-24,Sell,4382197.88,JPY
972704,7403,2022-02-13,Split,818003.93,EUR
405001,4369,2024-02-08,Split,969222.84,USD
501624,1213,2024-06-26,Sell,192596.68,GBP
969839,1651,2022-05-10,Sell,3447293.04,GBP
491766,6969,2024-05-31,Sell,993215.74,JPY
271583,1449,2022-09-01,Dividend,2072989.76,USD
885599,9042,2024-07-01,Buy,4432815.34,JPY
384908,6563,2024-06-30,Sell,3513389.8,EUR
702278,4198,2024-08-02,Buy,329656.26,JPY
944534,7530,2021-11-05,Split,414966.76,EUR
151044,9116,2024-03-19,Sell,3622287.5,USD
582273,9943,2023-02-22,Sell,2435074.95,USD
952711,8036,2023-12-08,Sell,1341685.4,USD
611121,4699,2022-07-16,Dividend,4442260.09,EUR
699250,3326,2022-10-06,Dividend,86692.29,EUR
835140,7790,2023-06-11,Split,2064173.41,JPY
614007,7901,2022-05-17,Split,3731984.03,EUR
967678,9981,2022-08-10,Buy,1007581.88,GBP
977272,6452,2023-02-05,Dividend,1694415.05,EUR
958363,6663,2023-05-09,Buy,886054.97,EUR
576440,9207,2023-06-29,Buy,1881067.56,USD
747718,1448,2022-10-14,Split,2291131.75,EUR
369222,2688,2024-04-30,Dividend,506439.34,JPY
517468,3015,2023-06-05,Buy,3324532.97,GBP
696972,3144,2023-08-08,Buy,2669311.04,GBP
799209,2398,2022-05-31,Sell,2148080.38,JPY
596526,7263,2022-02-15,Sell,677125.67,USD
430675,2192,2024-07-14,Split,4086736.57,EUR
716719,8319,2023-08-18,Dividend,1826514.78,GBP
987718,7166,2024-04-04,Buy,3722966.61,EUR
663628,2476,2022-08-22,Dividend,3987201.32,JPY
998783,4432,2024-01-06,Sell,4780545.91,JPY
570032,1833,2024-01-17,Split,3172345.41,JPY
445738,5525,2022-09-13,Sell,3932661.65,USD
306064,2774,2022-10-07,Dividend,1195296.63,USD
506367,5328,2023-10-31,Split,2296035.88,GBP
455436,3934,2022-08-05,Buy,3946118.88,EUR
784602,3692,2022-09-06,Dividend,4489398.81,USD
112187,6150,2022-01-15,Split,2911985.07,JPY
532832,7290,2024-07-14,Sell,2960204.84,GBP
556551,3721,2024-09-17,Buy,2150121.12,EUR
249240,1651,2022-01-27,Sell,3674590.73,JPY
441928,5019,2024-07-17,Sell,3745364.1,JPY
123989,7204,2021-12-02,Dividend,2048619.39,EUR
320550,8925,2024-09-18,Buy,3246906.9,GBP
233171,7008,2023-09-17,Dividend,1785052.63,JPY
235838,4726,2023-12-22,Buy,1318784.41,GBP
519725,6735,2022-10-29,Dividend,2935012.05,JPY
307437,3692,2024-01-06,Sell,992106.93,GBP
245847,7917,2023-05-23,Split,1291640.9,USD
755080,1118,2022-07-26,Sell,3229543.27,USD
146874,5770,2023-03-01,Split,3328261.53,EUR
783844,6539,2021-10-04,Buy,1441096.73,JPY
476804,3222,2022-05-26,Sell,3882077.52,GBP
818277,1644,2022-05-26,Sell,3914018.47,EUR
366871,3887,2022-10-30,Dividend,1510876.72,JPY
962740,9223,2021-09-26,Sell,2980150.56,GBP
356553,3972,2023-01-12,Dividend,512440.61,JPY
508083,6735,2023-11-27,Dividend,992517.55,EUR
775460,6332,2023-09-18,Dividend,1684734.62,USD
924411,1213,2022-02-21,Split,3921462.31,GBP
318741,4363,2022-10-01,Split,769626.7,USD
163866,1504,2024-08-25,Dividend,2342844.09,EUR
973937,3934,2023-07-16,Split,1815462.95,JPY
870195,6016,2022-06-02,Sell,1280792.83,USD
795520,7008,2024-09-05,Sell,1874493.57,JPY
713640,3821,2023-06-20,Buy,4296988.4,EUR
869011,8800,2023-03-04,Buy,1017741.21,GBP
887530,1213,2024-03-03,Sell,3636063.67,GBP
751479,9787,2023-12-27,Dividend,3936217.55,JPY
461312,3934,2024-07-30,Buy,3441075.22,JPY
845096,4177,2024-08-25,Dividend,1886802.43,GBP
714619,2785,2024-05-02,Sell,2183459.48,JPY
674461,7838,2024-07-05,Dividend,1422128.81,JPY
850170,9672,2023-03-12,Sell,1341041.73,USD
290931,5511,2023-10-21,Buy,2696247.69,EUR
349372,4241,2023-02-15,Sell,3149851.26,GBP
669862,9713,2022-12-11,Sell,1075973.2,EUR
436620,2929,2021-12-28,Buy,2440531.51,GBP
789511,7072,2023-09-28,Sell,723787.82,USD
870802,2711,2024-09-21,Sell,4371993.18,JPY
660914,5330,2022-02-09,Sell,3966390.6,GBP
607642,6726,2023-04-03,Buy,834544.7,EUR
295188,2785,2021-12-21,Split,2428502.88,USD
198936,7008,2022-07-21,Dividend,721410.86,GBP
269206,8647,2024-08-04,Dividend,3901191.79,GBP
608820,2901,2021-10-09,Split,654077.64,EUR
750778,5882,2022-10-05,Split,4396277.79,EUR
566708,2011,2022-12-24,Buy,2252972.27,JPY
159719,7818,2024-03-04,Sell,3752082.61,GBP
411923,4689,2023-11-26,Dividend,3876409.33,JPY
474932,2982,2021-12-01,Dividend,1003188.53,GBP
406045,5575,2023-07-21,Sell,4943783.75,USD
175165,7732,2023-10-18,Dividend,1099793.18,JPY
401794,9007,2023-08-10,Buy,467982.24,JPY
818349,4999,2022-01-30,Sell,3664642.7,GBP
933696,9327,2022-12-31,Sell,2332208.7,JPY
153098,7263,2023-05-16,Dividend,1021176.26,GBP
477725,5240,2024-02-13,Sell,4707309.77,GBP
747185,9672,2022-01-23,Split,1655386.27,USD
735202,2230,2024-07-02,Sell,805904.25,EUR
632825,3460,2023-03-20,Buy,4852440.47,JPY
506846,9478,2023-01-21,Dividend,1130353.27,USD
900430,9619,2023-12-15,Buy,178463.57,EUR
284576,8267,2024-06-30,Buy,448462.36,JPY
468165,1807,2024-02-24,Split,3385009.99,USD
273736,2991,2023-04-02,Split,3840967.95,USD
201326,8218,2022-11-26,Split,4194887.59,EUR
406900,9132,2024-07-17,Dividend,1152033.09,GBP
130041,8357,2023-03-31,Sell,1944616.5,GBP
101573,8218,2023-03-23,Dividend,1622802.47,JPY
863459,9317,2023-02-13,Buy,3705002.28,EUR
249299,2194,2022-08-08,Split,1387728.84,USD
470277,2426,2024-01-24,Dividend,507862.94,GBP
998333,6379,2023-08-22,Split,2940543.93,EUR
672809,8953,2023-04-14,Buy,3019580.23,JPY
176394,3791,2024-04-13,Dividend,4052542.51,USD
711959,7401,2024-01-30,Dividend,2277710.39,JPY
124612,2210,2023-08-23,Split,1242778.6,JPY
207258,3072,2023-11-17,Dividend,1289047.0,EUR
791087,1148,2023-04-01,Dividend,1026210.42,EUR
570452,4900,2022-06-20,Split,436048.41,JPY
993690,3714,2023-03-31,Buy,3627026.12,GBP
913222,2556,2024-06-12,Dividend,1425489.93,JPY
618234,9731,2023-01-10,Sell,4347076.42,JPY
793114,1869,2024-07-31,Sell,2236212.53,GBP
813390,8026,2023-05-18,Dividend,4118684.18,USD
389304,3030,2021-12-27,Dividend,906181.02,GBP
737213,3572,2023-01-25,Dividend,1289199.68,GBP
788668,9012,2024-06-30,Split,1486675.99,EUR
793373,1165,2022-08-19,Buy,621868.48,JPY
451592,5916,2022-12-16,Split,172363.11,USD
356114,3292,2022-11-14,Buy,4492752.49,USD
315214,5386,2023-04-23,Sell,255310.16,USD
879337,4127,2024-01-11,Split,4706898.04,JPY
252027,2688,2024-02-29,Split,1118048.49,GBP
849481,1286,2022-12-26,Buy,3678307.09,JPY
872322,6150,2021-11-06,Split,4163295.55,USD
214185,9327,2022-07-30,Split,1235600.31,EUR
742457,4947,2022-04-09,Sell,260450.35,JPY
219680,4896,2022-11-19,Sell,774798.42,EUR
236615,9951,2023-05-29,Dividend,4040012.62,JPY
661422,3891,2023-06-11,Sell,4536878.61,EUR
595579,5322,2024-05-26,Sell,4570602.4,JPY
298851,8976,2022-08-14,Split,4284918.92,GBP
101020,4208,2022-09-29,Buy,3678643.58,GBP
985943,9248,2023-10-28,Split,427701.03,GBP
763557,4059,2023-05-17,Split,3029293.21,GBP
155814,9010,2024-05-05,Buy,3413903.49,GBP
698981,3072,2024-08-14,Split,1168449.31,GBP
116302,1947,2022-05-16,Buy,720616.61,JPY
277110,1785,2023-03-25,Buy,3987597.79,GBP
990910,9010,2024-09-16,Buy,2390552.87,EUR
784183,2288,2023-07-27,Split,595676.28,USD
481701,1479,2022-01-10,Buy,3278122.37,EUR
265588,3593,2022-10-18,Dividend,3346258.53,EUR
530390,4689,2023-12-03,Buy,3886630.11,GBP
669262,1732,2022-03-09,Dividend,4759064.64,USD
405875,9132,2021-10-24,Sell,4087103.16,EUR
138627,9353,2023-05-10,Sell,530483.02,JPY
417367,4241,2022-10-19,Sell,179013.04,GBP
473778,5385,2022-10-01,Split,25731.84,EUR
525749,8817,2022-12-14,Dividend,4412326.31,JPY
454159,9322,2022-06-22,Buy,951190.87,GBP
736630,2785,2022-12-14,Sell,1922212.39,JPY
246567,9399,2023-10-13,Split,2911005.92,GBP
185121,5319,2022-03-01,Split,2660900.0,USD
517049,2693,2023-02-16,Dividend,1170205.19,GBP
799752,1208,2022-12-24,Sell,341427.45,JPY
119942,6379,2022-10-21,Split,843581.96,USD
463181,7014,2024-03-27,Dividend,2840211.64,JPY
349606,7120,2023-03-05,Sell,1410698.36,USD
327086,1103,2022-03-26,Sell,3365677.26,USD
663465,9474,2021-10-27,Dividend,1261472.62,USD
651422,4245,2024-08-31,Sell,4050495.15,EUR
895000,4002,2022-10-19,Sell,522047.94,JPY
515429,1651,2024-08-11,Split,1921310.49,USD
975333,4245,2022-02-21,Sell,618337.88,EUR
432779,2868,2022-04-16,Dividend,4141074.13,USD
239895,1341,2024-08-17,Sell,395489.61,GBP
257588,2857,2024-02-25,Split,259243.79,USD
675069,6318,2022-04-10,Sell,4646738.2,JPY
467809,5478,2024-06-15,Split,4093743.42,USD
868546,9538,2023-11-11,Sell,223557.04,USD
619115,2450,2023-09-02,Sell,4066260.1,GBP
218785,1435,2021-11-12,Buy,202260.59,EUR
979649,1948,2023-07-18,Buy,4719889.6,USD
362738,6229,2022-12-31,Dividend,4595798.86,JPY
997086,4699,2024-08-29,Split,541051.44,EUR
237478,8425,2024-02-01,Split,3374481.14,GBP
494279,6965,2022-07-08,Buy,1178834.62,USD
244414,1008,2023-02-03,Sell,454199.69,EUR
858694,9055,2023-04-22,Sell,2115034.6,GBP
786897,5632,2024-06-03,Sell,4003460.38,JPY
765903,7942,2024-05-24,Sell,2674770.1,JPY
418018,8442,2022-11-07,Dividend,2744857.29,EUR
830599,1808,2023-07-14,Split,4705884.19,GBP
705034,1351,2022-04-29,Sell,1642497.44,GBP
938945,2937,2022-10-13,Dividend,3791215.46,EUR
686024,4107,2023-07-22,Split,236994.58,EUR
167051,1216,2024-05-24,Sell,477598.68,USD
158519,8976,2022-09-23,Buy,3347698.94,GBP
170610,2085,2022-07-26,Dividend,474127.6,GBP
937660,1833,2023-04-14,Sell,3719815.13,JPY
400302,9082,2023-09-11,Buy,3436955.76,JPY
160482,4597,2024-02-03,Buy,3416103.88,EUR
943512,6290,2022-04-24,Buy,4705286.36,GBP
544428,8425,2024-08-03,Buy,2980127.61,USD
218359,4595,2024-02-17,Dividend,4392405.83,USD
793278,4900,2023-11-21,Buy,4850832.01,GBP
540291,7014,2022-05-20,Dividend,4237709.07,JPY
210670,2013,2023-06-04,Split,3810255.52,USD
639858,6688,2023-06-24,Split,1766389.22,JPY
953558,3776,2022-08-10,Split,996923.26,GBP
514372,6937,2023-05-04,Sell,795338.44,USD
815223,8166,2021-11-02,Split,4966024.25,GBP
213078,5385,2021-10-19,Buy,1067966.94,JPY
501354,6969,2021-11-22,Sell,3517477.78,JPY
421310,7510,2023-07-23,Buy,4398272.21,EUR
180890,7670,2021-10-07,Buy,870318.21,EUR
376328,9322,2023-05-28,Sell,3502003.28,GBP
262241,2693,2024-05-14,Buy,3394850.43,USD
310178,7454,2024-01-10,Split,2859094.08,GBP
486703,4224,2022-12-27,Dividend,1303235.5,JPY
621999,1213,2023-06-11,Split,3072925.77,USD
756126,4127,2024-07-02,Buy,448360.71,EUR
427491,7263,2022-09-15,Sell,2442296.05,GBP
445610,4224,2022-08-10,Sell,1246566.06,JPY
914634,1435,2024-01-22,Sell,4623667.71,USD
245775,5974,2022-11-22,Buy,2948380.94,JPY
872139,2902,2021-12-21,Buy,3752838.17,JPY
882557,3450,2023-03-03,Dividend,4574434.6,JPY
454592,2085,2024-02-06,Sell,990309.18,EUR
337061,9207,2022-08-16,Sell,2847336.65,EUR
952686,9901,2024-04-11,Split,2788106.79,JPY
260310,4177,2024-03-24,Sell,239998.22,GBP
350908,8905,2023-02-24,Buy,555224.58,EUR
820678,6476,2022-06-12,Split,4260040.71,USD
756113,8462,2024-03-24,Dividend,4111428.11,GBP
451789,8987,2023-12-24,Split,4182948.99,EUR
229556,3411,2024-03-04,Dividend,3536368.18,GBP
301464,1104,2022-04-08,Sell,450786.99,GBP
443698,7264,2023-11-13,Buy,1451754.49,EUR
734968,5382,2023-10-24,Sell,4071780.71,GBP
491910,3776,2023-11-21,Sell,439291.23,EUR
295985,6685,2024-04-24,Buy,1911965.25,GBP
193465,1386,2022-03-09,Sell,858689.39,USD
149374,3934,2022-08-25,Buy,918600.39,JPY
504682,5953,2022-09-23,Sell,1386242.82,JPY
524762,3460,2024-03-13,Buy,1710633.22,USD
126780,5459,2024-07-26,Split,4221564.72,USD
389506,5525,2023-05-03,Buy,1091484.74,JPY
259635,8357,2023-12-30,Sell,3707028.93,GBP
594608,2074,2023-10-31,Dividend,2529548.28,GBP
726285,3891,2024-02-08,Split,1944751.83,EUR
235310,1461,2024-09-09,Split,4957583.72,GBP
359349,6663,2023-06-18,Split,2337499.29,EUR
485916,4309,2022-07-23,Sell,2199945.91,JPY
556099,3821,2024-05-28,Split,3378991.37,JPY
239030,6759,2023-10-27,Dividend,3930332.61,USD
646908,8036,2024-04-02,Sell,2207791.88,GBP
357980,9619,2024-01-01,Sell,4661260.31,EUR
183942,5330,2023-07-16,Sell,72701.24,JPY
816258,4900,2023-06-24,Split,1311082.72,USD
160053,8622,2022-04-20,Dividend,1314419.53,GBP
702094,9042,2024-01-04,Sell,788417.0,USD
319086,8130,2022-03-03,Split,2425248.52,GBP
292148,2733,2022-04-01,Dividend,3552104.51,GBP
424294,4243,2022-09-18,Dividend,1036635.97,GBP
829594,8469,2022-05-13,Split,4529680.09,EUR
217929,6688,2023-10-10,Split,4623441.68,EUR
328534,2355,2023-02-21,Sell,3398448.5,USD
585473,8026,2024-06-02,Sell,2284650.53,USD
134837,6229,2024-07-24,Dividend,1420057.94,USD
572258,7204,2023-12-13,Dividend,3350016.95,EUR
228649,9903,2021-12-25,Sell,3549847.06,JPY
996478,1954,2024-06-21,Dividend,3805348.04,USD
271855,5525,2024-04-30,Sell,297602.22,USD
501702,4198,2023-12-11,Split,4719868.66,EUR
502724,2972,2022-02-08,Buy,1552992.15,JPY
114540,3828,2024-05-27,Buy,2185810.76,USD
115594,4968,2023-11-23,Dividend,352430.57,GBP
841453,7786,2024-03-10,Split,3759900.86,GBP
428330,9981,2024-04-23,Split,4188459.54,USD
126037,8925,2024-02-04,Sell,4816885.43,EUR
364398,6965,2022-04-07,Split,3043461.32,USD
714009,2192,2022-10-30,Dividend,3585274.14,GBP
289798,4208,2024-08-31,Sell,4715118.57,USD
138212,3030,2024-07-02,Dividend,1823314.33,JPY
837474,1473,2022-01-29,Buy,4364833.57,GBP
248708,5749,2024-06-30,Split,2555172.23,EUR
446072,2939,2024-05-06,Split,3040677.48,GBP
704053,7152,2023-06-19,Buy,887409.76,USD
912859,1386,2023-05-29,Sell,4337182.02,GBP
540476,2213,2022-12-17,Buy,3052469.82,JPY
546076,1869,2023-07-28,Split,1466656.73,JPY
772327,6759,2023-06-04,Dividend,3295379.22,EUR
640103,4165,2021-09-29,Split,1798504.37,EUR
210885,7790,2023-08-02,Dividend,3788701.24,EUR
210790,5464,2022-04-24,Buy,1909975.11,JPY
217401,7911,2023-09-23,Sell,1993376.1,GBP
358551,5158,2022-01-27,Sell,2968992.1,EUR
582294,4900,2023-05-04,Split,357316.44,JPY
632261,1386,2022-01-13,Sell,2671862.14,JPY
292580,5330,2024-02-13,Buy,4396235.27,USD
588455,2049,2022-05-15,Sell,3469095.46,JPY
598870,8343,2024-04-01,Dividend,3211742.74,EUR
746016,5319,2023-06-15,Sell,3465285.89,EUR
316529,7359,2024-05-17,Sell,3038420.04,USD
622333,7443,2023-03-13,Sell,880849.97,USD
970130,3022,2024-08-21,Sell,3620539.28,EUR
893402,9007,2022-08-13,Split,777236.99,USD
955015,7166,2024-01-27,Split,4070047.4,JPY
257579,7239,2023-11-13,Buy,346447.77,GBP
147225,7028,2021-11-16,Buy,4545077.21,USD
677313,3721,2024-09-17,Split,3695393.84,JPY
208477,6083,2022-02-17,Split,1557084.32,GBP
849341,7231,2023-12-25,Buy,1730106.95,EUR
638594,1016,2024-07-24,Split,1467236.28,GBP
165204,3453,2023-09-24,Dividend,2889520.72,JPY
437926,2476,2021-10-11,Buy,4313575.64,GBP
584086,7209,2024-02-27,Buy,2240882.85,USD
589991,6539,2023-01-22,Sell,1822149.26,JPY
272339,3498,2023-11-13,Split,4983444.98,USD
136900,4107,2023-12-19,Dividend,1649874.59,GBP
590201,6688,2023-05-02,Sell,2582532.48,EUR
951574,7530,2022-02-07,Dividend,4264347.07,USD
822267,5079,2022-10-12,Buy,205190.49,GBP
656008,7014,2022-01-14,Dividend,267909.29,USD
884066,4811,2024-04-02,Dividend,927387.29,EUR
631765,6917,2022-12-29,Dividend,4623220.37,EUR
239947,3023,2022-03-02,Dividend,2528902.53,EUR
644981,4309,2022-05-08,Split,2711847.09,EUR
903836,6332,2024-06-08,Buy,1352191.95,EUR
903226,5464,2024-04-25,Sell,4257140.32,EUR
501945,6347,2024-03-28,Buy,258915.76,USD
559180,7401,2024-08-10,Buy,2794493.49,JPY
433502,8166,2024-01-17,Sell,413280.93,GBP
773379,3891,2023-02-01,Buy,2156891.24,JPY
685564,7942,2023-10-12,Split,1385787.58,USD
942124,5171,2022-11-15,Buy,4357261.04,JPY
404688,6880,2024-09-04,Buy,801966.12,JPY
486099,1016,2024-09-20,Split,3309597.74,EUR
139643,1902,2024-08-10,Dividend,4367521.37,GBP
866569,5319,2022-01-30,Sell,2815950.14,EUR
410035,4243,2022-11-11,Dividend,512402.43,EUR
850386,7256,2023-06-23,Sell,1441563.2,EUR
464515,6371,2022-08-12,Dividend,2775019.64,USD
673030,1216,2023-12-08,Buy,4293346.73,JPY
983064,5889,2021-10-23,Dividend,214207.91,JPY
347425,5268,2021-10-05,Buy,1857489.84,GBP
387941,6324,2024-03-15,Dividend,878904.29,GBP
145210,5249,2023-08-19,Dividend,451489.24,JPY
118953,2215,2023-02-22,Buy,456440.89,JPY
478408,9309,2022-04-21,Split,4296320.93,JPY
392070,3072,2021-11-28,Sell,4124790.37,JPY
438491,5817,2021-10-09,Split,732369.07,USD
586031,5592,2022-07-13,Buy,2842010.34,GBP
894906,5889,2024-06-01,Sell,2992383.58,GBP
692209,3308,2023-12-23,Buy,4189706.95,EUR
847149,2623,2022-05-29,Split,3593226.45,GBP
213302,2991,2021-09-25,Split,4729990.91,GBP
603738,8725,2023-03-23,Sell,1171458.96,USD
631930,4127,2022-08-14,Dividend,4159766.07,JPY
691559,4465,2024-06-03,Sell,4434348.45,GBP
683492,2901,2022-11-03,Sell,4248024.95,GBP
944704,5382,2024-06-08,Sell,4043221.25,USD
972151,6318,2023-05-12,Buy,2942213.49,JPY
636984,4346,2023-12-23,Sell,2135079.47,GBP
258268,7395,2023-10-01,Buy,109296.06,GBP
675931,8953,2022-01-21,Sell,311071.24,GBP
940091,9116,2022-03-04,Buy,4045382.33,GBP
669812,6735,2022-08-06,Split,4722620.28,USD
150371,8999,2022-08-10,Buy,871651.89,EUR
515902,4726,2024-06-05,Split,833277.99,EUR
320073,2863,2024-02-04,Sell,4241862.99,GBP
928772,4735,2021-12-11,Split,4766334.89,JPY
830785,8992,2022-04-01,Dividend,2098873.69,EUR
436216,5817,2023-10-10,Split,4393089.32,EUR
899126,9804,2023-05-20,Split,3057496.34,USD
530983,6688,2022-05-16,Buy,3357188.64,USD
874738,4889,2023-02-18,Split,4920799.07,USD
729109,3887,2024-03-27,Dividend,3662414.03,EUR
155723,6115,2024-01-20,Buy,3771372.63,JPY
309448,2611,2023-07-11,Buy,1194930.86,GBP
