volume_id,company_id,date,buy_volume,sell_volume,net_volume
949828,9353,2022-07-15,56707,97707,-41000
417017,6539,2024-06-04,74081,70459,3622
519902,8267,2021-09-30,99875,41487,58388
548917,2450,2021-12-13,37769,75104,-37335
854643,5330,2023-01-24,79584,5697,73887
773771,4595,2024-02-28,21112,58303,-37191
909055,2745,2022-07-22,81831,51449,30382
942097,4100,2021-10-11,55526,49811,5715
809526,2192,2022-03-02,14163,78266,-64103
483710,8218,2022-10-25,45824,32373,13451
820006,1103,2022-03-09,56065,81912,-25847
725546,8343,2022-08-10,41669,45028,-3359
578700,2984,2023-06-21,86948,39740,47208
354658,2640,2024-03-04,35716,44150,-8434
348506,1496,2023-05-03,22241,96031,-73790
327093,6726,2022-03-19,53971,52423,1548
983213,2692,2024-03-02,19265,18232,1033
172921,4939,2022-11-06,99994,84939,15055
553157,1566,2023-12-04,13104,94263,-81159
203946,2450,2024-06-18,67940,66729,1211
659897,3776,2024-09-13,33326,7098,26228
743343,1537,2024-08-15,78173,43037,35136
471158,1376,2022-04-26,24354,81684,-57330
570047,5007,2024-06-07,25827,61583,-35756
749616,8425,2022-12-30,26510,4138,22372
594749,3498,2021-11-21,49515,6637,42878
140096,6917,2023-07-05,40043,45826,-5783
533228,2863,2022-11-15,84682,18792,65890
298969,9223,2024-09-13,20917,86006,-65089
646080,5068,2023-07-11,39191,86358,-47167
733425,6205,2023-07-08,44921,63665,-18744
806220,2217,2022-05-11,82018,98414,-16396
237329,7036,2024-01-13,10639,21501,-10862
942779,9865,2021-10-15,74508,78127,-3619
461918,4309,2022-01-19,59079,35657,23422
712521,6361,2022-12-09,91717,89598,2119
369309,4999,2023-10-10,5110,11575,-6465
476564,1341,2021-11-24,87889,65283,22606
736580,9116,2023-12-19,33545,54064,-20519
520172,7120,2023-09-18,28564,82534,-53970
639143,5427,2023-07-30,23876,47658,-23782
628764,4780,2023-07-21,81171,44901,36270
391246,5957,2022-07-31,73799,91483,-17684
713282,1351,2023-02-19,36252,60876,-24624
395507,9915,2024-02-24,17957,19621,-1664
584313,4261,2023-10-28,91692,35200,56492
570070,1651,2024-04-05,20807,2639,18168
724697,4367,2021-10-19,59635,68735,-9100
807177,7209,2023-08-06,71409,16837,54572
438956,6541,2023-12-03,64588,75751,-11163
681944,7166,2022-08-30,70683,84904,-14221
322275,1103,2022-01-05,64910,47441,17469
810382,7510,2024-01-01,68728,93203,-24475
124548,4461,2022-04-29,56715,41658,15057
520599,5157,2023-03-14,1756,62511,-60755
457191,6880,2022-01-15,9001,51417,-42416
787362,7917,2022-06-29,65364,38852,26512
542495,7635,2022-10-11,73899,80769,-6870
958902,2398,2022-09-25,34783,34266,517
372339,8218,2023-12-22,57305,51881,5424
133253,6319,2023-02-04,50418,66478,-16060
782251,8350,2022-12-23,88453,58659,29794
565202,4947,2024-03-31,26081,25859,222
343118,3194,2021-12-15,13643,60307,-46664
504878,8036,2024-01-17,36330,97237,-60907
989939,9132,2023-06-23,28618,27298,1320
635298,4086,2024-09-02,93602,13017,80585
932145,4539,2023-05-20,89778,39214,50564
205299,9399,2023-11-17,92286,67775,24511
202726,6685,2023-12-05,60382,10871,49511
112196,6361,2023-01-11,48668,75210,-26542
164220,8319,2024-05-28,60228,99083,-38855
616146,5071,2024-09-01,43359,16060,27299
392809,3144,2024-02-05,13789,5154,8635
588488,4100,2021-10-06,18017,25300,-7283
807682,4532,2024-04-28,87283,17855,69428
226418,9910,2023-10-25,26095,51401,-25306
754607,3712,2022-01-22,49075,80349,-31274
382876,9082,2021-12-29,31305,87959,-56654
970653,2929,2022-09-23,37874,1238,36636
483142,8138,2022-11-20,23416,75014,-51598
700794,3411,2023-04-08,48867,37643,11224
800145,8011,2023-08-21,60508,57244,3264
685141,3326,2023-02-13,92222,41508,50714
573824,8469,2023-09-15,45856,76957,-31101
431776,7680,2023-02-26,28932,10684,18248
670768,5966,2022-08-03,45014,62829,-17815
488341,4127,2023-05-14,68185,30872,37313
897004,8968,2021-11-22,10636,60364,-49728
191147,2774,2024-08-23,94379,74903,19476
238532,4950,2021-12-29,27864,8433,19431
686787,9941,2024-09-15,59414,27234,32180
503910,2902,2024-08-22,22571,87075,-64504
967954,8011,2023-11-28,44790,95404,-50614
677651,9951,2023-06-17,11516,33042,-21526
239330,2991,2022-07-20,38695,37812,883
411852,3559,2023-04-17,87116,81477,5639
126763,7008,2023-11-04,3136,89270,-86134
996337,3040,2022-07-16,84154,89409,-5255
430647,5916,2023-02-14,11451,70143,-58692
385967,9255,2021-09-28,7443,91045,-83602
347640,2901,2024-05-21,37916,52686,-14770
376752,8319,2021-11-05,99348,35868,63480
949174,5770,2023-08-28,42688,5241,37447
887288,4539,2022-05-04,91443,65155,26288
559236,5990,2021-12-28,88698,25776,62922
343956,6965,2023-10-06,78689,34159,44530
849240,7670,2023-02-02,59300,23467,35833
597122,8582,2022-11-17,80050,44465,35585
457315,1807,2023-05-24,18920,15519,3401
561743,1165,2023-03-25,44201,91109,-46908
696010,1104,2022-02-04,75709,75135,574
179715,5957,2024-05-28,55178,86531,-31353
725614,4968,2023-03-27,66579,11335,55244
224373,6352,2024-01-06,45790,84570,-38780
511804,7732,2022-06-05,16469,63184,-46715
789218,9804,2024-05-14,80490,91616,-11126
263177,6563,2023-06-23,14245,52101,-37856
604518,2085,2023-09-02,69938,71392,-1454
623722,2230,2023-07-13,30223,98121,-67898
518479,6149,2022-02-16,65037,46837,18200
584676,8662,2024-01-10,59070,67441,-8371
867391,1520,2023-01-17,27510,68646,-41136
253996,2939,2024-08-17,43979,93109,-49130
113194,3319,2022-07-09,33178,53916,-20738
183676,6318,2024-08-03,9361,22118,-12757
439984,9478,2021-09-29,63169,97368,-34199
243539,8351,2024-07-20,56272,95402,-39130
252545,5288,2024-05-20,3130,89148,-86018
722294,4606,2023-05-30,29426,11664,17762
414335,7014,2023-03-26,17266,92187,-74921
687646,6016,2023-03-20,32473,26173,6300
660711,2450,2023-08-14,82786,29752,53034
287414,5894,2024-05-17,93368,14657,78711
718699,3308,2023-12-23,17653,66843,-49190
920875,8905,2023-02-16,48300,45031,3269
147839,2013,2021-10-10,18806,24705,-5899
991642,4461,2024-02-09,51521,7095,44426
192134,7011,2023-05-18,4062,49968,-45906
388188,2623,2022-12-12,36296,17384,18912
851027,9060,2024-08-21,41250,18312,22938
456871,2857,2022-03-02,46258,37239,9019
290804,4091,2023-08-06,87887,87673,214
789264,9474,2024-05-19,13250,82112,-68862
998940,5004,2023-12-19,39237,98957,-59720
578674,9197,2022-07-16,31714,44730,-13016
456678,8350,2023-05-26,96677,75036,21641
938120,5004,2024-07-04,38590,16503,22087
420248,5894,2022-10-06,88120,90758,-2638
164354,3712,2022-02-07,13146,28191,-15045
794465,7231,2022-12-24,80629,42763,37866
191508,8030,2023-01-24,98857,67690,31167
814384,1785,2022-10-18,21810,28498,-6688
596671,8030,2021-10-28,45613,94793,-49180
960237,9713,2023-11-05,26705,9527,17178
233369,4127,2022-08-04,86581,37702,48879
587638,5427,2023-02-26,99992,9692,90300
553182,6663,2022-02-25,90209,81396,8813
601304,8905,2023-05-15,88736,68038,20698
449764,2330,2024-06-18,88321,85331,2990
453982,7917,2021-10-14,67335,91341,-24006
345402,8999,2024-04-27,16066,82858,-66792
130168,4574,2023-10-07,39907,19793,20114
403214,1473,2023-06-18,28539,91772,-63233
540597,9010,2023-01-18,52014,9749,42265
759028,8358,2023-11-19,76756,31457,45299
704682,1869,2022-03-14,32971,76056,-43085
968172,7303,2021-12-17,84476,39492,44984
736113,4699,2022-11-15,30578,39848,-9270
602394,5785,2023-12-29,99198,50892,48306
853385,2692,2024-08-07,96621,9672,86949
548768,6115,2022-01-02,90560,7082,83478
953308,1833,2022-02-26,80094,9338,70756
961150,1947,2024-02-26,93101,49641,43460
472069,4432,2024-09-04,7165,9580,-2415
493066,9478,2022-02-16,22120,17532,4588
457918,7662,2022-09-01,3466,50375,-46909
420427,9470,2022-12-26,67033,52442,14591
297832,3030,2024-04-13,26723,30333,-3610
614038,9012,2023-04-28,54807,14083,40724
718966,6361,2022-04-14,69743,88280,-18537
828072,1808,2023-07-20,67997,80556,-12559
723409,1461,2022-03-29,78216,14415,63801
425161,7786,2024-01-22,22506,69812,-47306
885174,8860,2022-11-15,25840,20532,5308
233179,8218,2024-06-26,50671,88210,-37539
615152,2426,2022-04-20,54823,26217,28606
455520,7152,2023-06-12,87150,18783,68367
428755,4272,2024-03-06,60454,65660,-5206
878124,9713,2022-02-09,95249,61414,33835
663886,7330,2021-12-22,65640,75371,-9731
881865,7911,2022-02-18,83588,93146,-9558
305423,9596,2023-03-16,55745,58674,-2929
532901,4086,2022-09-24,65209,3653,61556
959488,3714,2021-12-14,76283,35957,40326
270170,1473,2021-10-04,50892,67865,-16973
296309,3292,2022-02-03,22644,88386,-65742
534597,5079,2023-12-07,14354,31089,-16735
933416,8343,2023-07-29,38671,56921,-18250
587721,4227,2022-11-29,98521,86610,11911
329391,1954,2024-04-02,64399,51402,12997
490052,4208,2023-01-23,83183,4462,78721
164814,9023,2021-12-07,8304,73666,-65362
641666,4367,2021-11-11,62423,92715,-30292
362250,2785,2024-05-08,6874,10015,-3141
272144,8817,2022-07-11,82450,86539,-4089
752102,2940,2022-11-01,72376,80103,-7727
566511,8989,2024-05-28,9851,50889,-41038
953951,2821,2023-10-28,50306,28368,21938
208032,3051,2021-10-22,13233,38376,-25143
202815,9672,2021-10-10,79222,17822,61400
145098,6150,2024-03-06,51634,53380,-1746
277226,8925,2023-12-22,23205,85170,-61965
714734,2857,2022-12-01,66490,36007,30483
656870,4532,2023-04-23,89290,14414,74876
315839,1396,2023-10-18,34648,43693,-9045
147608,8622,2021-10-01,94588,17863,76725
568929,7510,2024-08-07,80139,94744,-14605
575543,2251,2023-10-14,17169,72393,-55224
802642,7395,2021-10-10,38736,7106,31630
217281,7223,2023-07-24,65957,77421,-11464
386468,5894,2023-10-23,5950,24543,-18593
161426,2929,2023-04-21,42876,17671,25205
981063,1479,2022-12-23,87646,30646,57000
808658,3461,2024-06-18,64127,17235,46892
559505,8968,2023-08-04,93500,74452,19048
291401,8358,2024-08-18,34366,31914,2452
502195,4461,2023-01-21,14170,89112,-74942
171891,5319,2024-09-06,72406,51425,20981
451710,8442,2023-09-29,71158,95495,-24337
225183,5171,2023-07-05,26565,47425,-20860
799669,9694,2024-02-21,74975,10199,64776
397812,1496,2024-09-16,11026,13453,-2427
916910,5916,2022-12-29,78834,83005,-4171
180770,6280,2024-06-13,68200,78817,-10617
642395,6023,2023-11-15,32077,31985,92
524614,5478,2024-01-01,36274,18027,18247
897626,8130,2022-06-12,46383,31129,15254
552108,5889,2022-08-28,1173,54900,-53727
213861,1208,2023-12-11,93938,52918,41020
704106,1208,2021-12-27,96582,34002,62580
688346,7174,2021-12-14,39937,7091,32846
426559,1553,2024-01-20,19592,8385,11207
777084,2972,2022-02-09,93095,3007,90088
576734,8999,2024-09-12,94631,56528,38103
522362,9619,2022-07-23,41086,8665,32421
257875,6347,2023-12-25,16997,56037,-39040
371864,8905,2022-09-29,83048,97904,-14856
767190,1977,2021-10-20,79742,51664,28078
334652,7022,2021-10-24,44334,95159,-50825
876055,4574,2022-11-11,16647,83238,-66591
398682,8976,2022-01-25,20218,26014,-5796
348179,9619,2021-11-25,83630,96694,-13064
211376,7132,2023-01-17,53861,26726,27135
953578,6023,2022-07-18,99995,91718,8277
369974,1448,2023-05-10,46181,54229,-8048
576242,8925,2024-07-05,44235,32413,11822
807072,4597,2024-07-23,10892,69732,-58840
705865,3072,2023-04-10,46960,74375,-27415
735822,7911,2022-04-26,80080,13700,66380
163334,1448,2021-10-26,32527,76906,-44379
356061,3023,2023-11-26,52102,4190,47912
370854,1461,2023-11-17,87332,95775,-8443
125698,9619,2023-05-26,49272,95633,-46361
134476,1869,2021-10-12,86287,59632,26655
829581,1479,2023-07-26,7040,27735,-20695
125663,6452,2023-09-28,37556,55740,-18184
250709,1869,2022-02-28,28323,34633,-6310
232639,3319,2024-03-03,64205,88449,-24244
885554,4663,2021-11-13,20034,17298,2736
259777,1977,2023-10-13,82802,52019,30783
794378,5459,2023-08-31,50812,69990,-19178
363013,1847,2022-03-31,70714,18851,51863
142218,3264,2022-06-11,43550,94746,-51196
451030,6280,2023-01-08,20207,28384,-8177
480034,5192,2023-04-19,76254,93605,-17351
652012,9309,2022-11-16,59442,45127,14315
712616,7470,2021-10-05,76650,20018,56632
181760,4689,2022-01-24,90412,92426,-2014
846198,1473,2024-04-15,17479,19129,-1650
946300,7264,2023-08-15,92869,42738,50131
173271,1082,2024-06-25,6746,7789,-1043
234710,5966,2023-04-05,75638,51562,24076
127826,4227,2023-12-27,97372,76280,21092
685820,2640,2021-11-02,78741,86998,-8257
230273,3559,2024-06-02,39478,95349,-55871
828977,8469,2023-07-31,72741,63618,9123
446838,1103,2023-03-09,65419,21156,44263
196212,4567,2024-08-30,46574,65528,-18954
915381,9644,2022-12-29,71229,44939,26290
845406,1082,2022-11-02,95937,17000,78937
830691,8968,2024-02-18,78991,95556,-16565
509558,1148,2022-03-04,12252,79422,-67170
785007,3934,2023-11-27,42776,71160,-28384
867582,5240,2023-10-25,93189,24603,68586
431284,9981,2023-11-16,44439,91987,-47548
861214,7790,2023-07-08,77702,92338,-14636
699245,9901,2023-08-20,33562,11170,22392
226512,4107,2021-12-02,44633,1626,43007
122053,5249,2023-05-25,98212,74482,23730
673003,4432,2022-03-09,20221,40436,-20215
905148,9012,2022-01-27,50481,17676,32805
664045,3222,2022-06-19,84105,46053,38052
497159,3572,2022-04-05,68707,74936,-6229
597501,6880,2022-11-09,81650,41938,39712
567648,3887,2023-10-11,79121,48527,30594
258301,8030,2024-02-11,92244,26657,65587
810387,1194,2023-10-19,63683,14078,49605
571024,1954,2022-03-28,28989,43679,-14690
875566,1351,2023-11-24,30199,71427,-41228
106674,7359,2024-07-01,11442,36687,-25245
976771,4717,2024-04-24,32156,24099,8057
503243,9474,2022-06-29,65610,68817,-3207
737292,8460,2023-07-27,39344,58964,-19620
786989,1341,2024-08-26,59391,79610,-20219
406894,6319,2023-06-02,40966,23538,17428
726522,9943,2023-02-22,85980,24210,61770
811959,1479,2022-09-20,92419,17531,74888
104508,3291,2022-03-31,17635,23433,-5798
465828,5319,2024-06-27,98290,82296,15994
327393,7132,2022-02-25,84376,97621,-13245
916819,4726,2023-10-27,15184,34130,-18946
679728,9255,2022-02-17,59879,98507,-38628
679556,4999,2022-01-12,1200,32582,-31382
719281,1644,2022-04-18,51019,47869,3150
410495,6965,2022-10-02,40292,38366,1926
604878,7567,2023-09-25,68135,93727,-25592
895689,8319,2022-01-23,66040,71362,-5322
978672,5386,2021-12-20,77080,95571,-18491
572435,5459,2022-03-03,23526,58095,-34569
460630,5382,2023-09-03,35846,18120,17726
280878,1926,2022-01-21,21573,82034,-60461
841878,8905,2024-08-12,65329,82440,-17111
788651,1497,2022-05-01,38500,73088,-34588
397999,8343,2022-08-10,46122,19735,26387
299665,5685,2023-04-23,3511,10699,-7188
371107,8817,2024-02-25,27070,63157,-36087
831739,5685,2022-01-17,86301,8787,77514
386383,2579,2021-10-10,56479,26853,29626
234734,6115,2023-04-01,7761,76882,-69121
516956,9042,2023-01-11,82122,86833,-4711
832157,8800,2022-04-14,74007,68460,5547
812846,2426,2024-04-14,95568,19819,75749
178252,8576,2023-10-28,59500,29357,30143
241450,3460,2023-01-13,88662,48083,40579
714801,4699,2023-01-07,22451,99358,-76907
398502,5966,2023-04-02,68567,42549,26018
619014,7209,2022-09-19,6404,20547,-14143
341514,3450,2023-07-29,5063,95227,-90164
225788,4245,2023-03-01,93593,74967,18626
522783,5288,2021-11-11,89780,58259,31521
740524,6150,2023-09-30,80510,99504,-18994
363123,2939,2022-11-04,24086,98750,-74664
630692,5007,2023-03-01,95074,96705,-1631
666959,6016,2023-10-14,62717,67788,-5071
252748,1008,2022-09-12,99901,81957,17944
706522,4165,2024-09-18,15965,69388,-53423
520601,5240,2023-07-30,34437,41041,-6604
207048,3461,2024-03-28,24104,85777,-61673
393802,6690,2023-11-14,17084,57787,-40703
879076,4100,2023-09-10,77274,23620,53654
490951,7303,2022-08-03,77767,46383,31384
122957,9910,2024-04-15,20493,8991,11502
843160,1808,2023-02-16,67153,10541,56612
874125,1948,2022-03-10,24685,87435,-62750
800722,5974,2024-08-08,78830,17742,61088
648029,9441,2023-08-13,9201,5642,3559
148335,5019,2021-12-02,51277,42784,8493
780558,7132,2024-07-27,18648,8211,10437
687102,7662,2023-05-05,46448,91273,-44825
652125,9248,2023-12-07,92150,23326,68824
771434,2139,2024-06-28,61803,88252,-26449
498303,9255,2023-11-17,38258,63848,-25590
779941,4689,2022-08-12,55179,57821,-2642
968055,8817,2021-11-23,12450,43940,-31490
475461,5889,2024-02-24,61113,89689,-28576
882163,1473,2022-11-07,22950,70234,-47284
247461,8817,2023-07-04,52173,32072,20101
899569,5330,2022-08-13,51191,22508,28683
295024,2869,2023-02-02,74169,63226,10943
462592,8026,2024-07-02,83460,59906,23554
369944,6735,2021-11-15,9755,1597,8158
906987,4532,2023-05-21,97485,77185,20300
114406,3326,2022-10-10,71404,77102,-5698
576272,8800,2023-07-03,75360,98140,-22780
817046,4399,2024-04-17,36397,59975,-23578
179277,8797,2022-02-27,7670,62263,-54593
585228,2579,2023-10-27,31673,31520,153
332301,1882,2022-06-10,62300,76557,-14257
946483,2193,2023-10-19,60239,1067,59172
922887,2672,2024-06-23,56699,33048,23651
478403,4399,2023-04-07,7318,24237,-16919
186963,8036,2022-12-03,49542,38187,11355
718260,7011,2023-06-20,32629,40815,-8186
883802,2408,2023-01-04,19562,98903,-79341
621990,1208,2021-11-29,70465,75159,-4694
420112,8976,2024-05-05,33585,55226,-21641
430527,8513,2021-11-30,81237,19472,61765
378504,3851,2023-04-13,34824,77119,-42295
254402,4086,2023-09-24,16900,18296,-1396
908442,4606,2022-10-21,33041,5812,27229
104550,6735,2023-12-05,61382,61620,-238
288067,7786,2023-09-10,80066,12326,67740
203756,6917,2024-04-13,35004,86800,-51796
680189,4947,2024-04-18,26192,35003,-8811
527031,2450,2022-03-02,76984,49937,27047
919859,4399,2022-12-28,88618,1464,87154
359695,9042,2023-06-24,82227,28209,54018
625947,8026,2024-05-23,80834,7929,72905
713069,5478,2022-06-26,44369,88655,-44286
683804,5957,2023-11-12,11058,85852,-74794
636344,1902,2023-09-21,17026,96926,-79900
793717,4900,2021-10-16,1090,27045,-25955
977026,5192,2022-10-21,79134,65062,14072
602927,7470,2023-02-15,41172,23067,18105
527797,9327,2022-04-03,48086,71110,-23024
635432,8576,2023-01-18,30112,38662,-8550
112110,5575,2024-07-18,1410,7363,-5953
936984,5288,2024-05-17,47634,50357,-2723
310466,3264,2023-02-06,69383,16590,52793
620314,8905,2023-12-29,92119,9949,82170
719665,5966,2021-12-12,45049,40950,4099
682510,6726,2024-08-21,45493,67678,-22185
624321,1537,2022-11-05,98307,13808,84499
328914,2213,2022-01-11,87286,30098,57188
843243,4947,2022-03-16,15592,92973,-77381
180131,3194,2022-10-22,20167,8051,12116
880018,2288,2022-07-09,68318,48915,19403
921136,9225,2024-05-25,90574,12834,77740
461973,6290,2022-07-04,15554,58028,-42474
524034,2011,2023-08-01,49776,54068,-4292
535968,1947,2024-03-13,59156,12260,46896
660193,8350,2022-06-21,24217,3885,20332
367401,2074,2024-01-30,75504,67641,7863
522495,8343,2022-06-24,73392,91028,-17636
368351,4532,2023-02-19,10140,97051,-86911
406341,3222,2022-05-24,50900,39089,11811
444740,9082,2023-08-26,95994,54927,41067
591067,3015,2024-09-05,88548,89975,-1427
899340,8357,2022-04-17,12347,35849,-23502
607217,8721,2022-12-27,80781,2796,77985
243460,7810,2023-12-28,85214,20714,64500
457067,5126,2023-12-24,49837,37174,12663
810989,1227,2021-11-02,61552,24268,37284
575790,1435,2024-02-27,41007,95634,-54627
696824,9309,2022-03-04,19610,21090,-1480
869205,3267,2022-05-04,26912,21967,4945
148722,5268,2022-01-27,94807,22104,72703
